var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,Class
0.011393160597115592,-0.7474881212974294,4.285048284547804,-3.4296426453663234,1.0388588950110318,B,0.043265775376450606,-0.6347756774537314,B,E,1.7792745443744327,0
0.39874230747972317,-1.0304333026430863,0.36666350944229675,3.098478320601946,1.968335973720892,A,-0.11678100491076565,-0.3017184211427484,B,C,0.8320075883596594,0
-0.5783381892284394,-0.8538780646997268,2.2661442783847887,0.06782243267748733,1.4775872709711166,A,0.08970841265769333,-1.0870844050677277,B,B,0.9219184605501878,0
0.5614878558287675,-1.174372002977394,1.6861067909146426,1.2781289465069374,-0.9624708481903954,B,0.10847219258935761,-1.4761831712617544,D,D,0.686919961724775,0
-0.042883301505851845,3.1775241667790457,-1.198655486880784,-0.42704167654220637,2.4961979079040364,A,0.07877698462361299,-0.8088741538412081,E,B,-0.23411898002297826,0
4.631887280992662,0.6732584991763411,-1.3711640896159425,-1.2558880322815091,-0.9680234415206389,A,0.0005192287984743885,-2.209826506153756,D,E,4.1689222894965035,0
1.527158294658396,-0.3025943639615316,0.8622709378085959,-2.604727053037245,-2.1053504162738172,B,0.10379613693459555,-0.09684963564005222,A,E,1.0155582552741191,0
-2.3680802319075775,1.7833396389425817,-1.7404304916433893,-3.021267886571307,-2.613772899861515,B,-0.06384965171024691,1.068614579351339,C,B,2.3598857804457154,0
-2.461960805392863,1.1301414481173206,1.1759908224140048,2.4841254793063716,-0.20395863291464666,B,-0.07020690777385541,-0.046823577515923365,B,B,-1.3663014790748211,0
-1.774559212226058,0.015501026517625194,-1.6292136239767152,0.840884999699294,-2.1450535484958246,B,0.00961028516118971,-2.8058029504435327,B,B,-0.23323675878750905,0
-3.129370003711449,-1.5258371219927298,0.1825508698720899,-0.8944223564873715,1.4753772712832744,B,0.047610711746349586,1.9547972351701743,B,B,-2.811881742390583,0
0.16150592144299925,1.0674646517155786,1.5434381252920328,0.7287340524364174,0.7850556560839475,B,0.10534170483355135,-0.24628308188714443,D,E,2.6727799588581824,0
4.032540022032622,-2.605499250450113,0.6866492833477886,5.162124695048402,-0.48977367072562283,A,-0.20832697596195363,1.8693914997065084,A,A,-3.7584686678604484,0
0.31818211164152066,2.9739207497334905,0.7131187155021188,-0.876883155090332,-2.6924469999987,A,0.008477850652523931,-2.8565879419299276,E,E,3.2916352351010723,0
-4.643005099125146,-3.2829537413171272,0.24288780197316973,0.6359585969062138,-1.1406551305350567,A,0.024341624223127162,-0.5994053359730726,C,D,-1.1924868802279276,0
-1.449839150845012,-3.571156208353323,0.9746879913146556,-1.2929425180905607,0.7015772382072897,A,0.002817665110999082,-3.6612787882332967,A,E,0.28856649778516097,0
-1.1031831367283038,-0.3914460943969762,1.7775495682582525,1.9147924616707637,-0.8308425069957892,B,-0.07248888176370445,1.2490620412138016,C,B,-1.2676671261461518,0
-0.8602099807598044,-0.9604469135717488,-0.37499842101217884,0.3239216137021602,-1.0100068046266641,B,0.09120746151792251,-3.7405652456605933,C,D,3.27938440653171,0
-2.5271740070085986,1.4788809811118822,4.7297182797963595,-0.6355185450755626,-0.6030822329200369,B,0.14750348226264018,-2.3090173194499277,B,E,3.981374286088208,0
0.6363681674663441,-1.798161349739246,0.07358715231054525,-3.275930207615975,0.9832852947138035,B,0.0916142714194083,-1.86264375052281,C,E,5.910899323256705,0
2.2896794491075827,0.24059121968639374,0.7888508810163953,0.6221422513107648,1.692365131796222,A,0.12352085524105012,-2.999768285575037,D,C,-0.3287153170831316,0
-1.2755510779065333,-2.7402901151622463,-2.309665492948632,-1.5051455518068426,-2.1660161062896726,B,0.14206387081109287,1.0324200376926427,D,B,-2.1799546356247617,0
-3.474309909342061,-1.8517435732279388,-0.6803335939466031,-0.0033357613094844307,-2.4992498632878304,B,-0.041476140216522406,-0.7145382426491338,B,D,-0.2008386924067722,0
-1.2126213328262132,-1.5721991045851236,-0.13628540665165878,0.7622323255234993,2.4773562641776388,B,0.04537927609223571,1.0811629434024166,C,E,-1.7152647947448414,0
1.1346960650186269,-1.3100875718074751,1.383910597021578,0.8866880889532289,-2.0194036063255423,B,-0.3162440073504608,-0.41680869663155495,C,D,-2.125890001153277,0
-0.47147999283637365,-2.7062440903301592,2.766223582461466,2.542871295947416,-1.5094162778621878,B,-0.03685764172823131,2.5807020680236694,D,D,-3.7165425742396363,0
-2.284557753710665,-1.4243272598712813,-4.8476300061591,-3.678383200019536,2.5506750156060924,B,-0.07602231687815664,2.847236669506363,E,B,-1.9290753774827167,0
1.1923447736060568,-1.9590663333819596,-0.253768290714836,-1.2734214887999655,0.6501802973168853,B,-0.037714708228286105,-0.7762498967487731,B,B,-1.970280000546519,0
0.9463759681325858,0.11781055769485604,0.6313039177891842,-0.8236012131714607,-2.0032479998067787,B,-0.05231085375926334,1.6065010656633123,A,B,0.40486624559710327,0
-1.6209389440589388,-0.6817814994739939,-1.5729987514570838,-1.1833322590589375,-0.19321390651475623,B,0.05836356130417691,2.0200374142256257,D,B,0.009935915850143529,0
1.569739240488238,-1.7450240655832907,0.47597572899180196,3.1102776221087263,-0.4514747902601033,A,-0.09099601587805993,1.4593395024189757,A,B,0.20489755101489127,0
-0.416027347386665,-3.341641024687178,1.6385211708747551,1.9411872999641049,-1.5146298775520974,A,0.0679609185440141,-0.5079244349279208,E,C,-3.0282092489589125,0
2.897417016759116,1.9361301793066197,-3.3690615418696606,0.21420106504792313,-2.1073373940659965,A,0.024065278399031338,0.24837960442156093,B,D,1.1829210692484076,0
-4.959075097350127,-0.4843491420432917,3.0130261384787036,5.043577402306894,3.856338867521653,B,-0.03149059885194931,0.35809504039523343,B,C,-0.6404363513975999,0
0.08405626473478833,1.4092050423310036,2.8989415503080957,0.5330933860860294,2.8013733920646233,A,-0.16751441690407293,0.7772707553745378,D,A,0.18418188795178947,0
-1.978585438934151,1.6701102264799785,-1.9043165623083236,-2.019749163572699,1.0980056616751925,B,-0.06383437228775045,1.9378194594396032,E,C,0.8096285829931156,0
0.9153875409517094,-0.5194810985076324,1.5149918203626938,-0.375804957712508,-1.7011205752716585,B,-0.04039434245428539,0.7121767640818939,B,D,-0.24025801910591504,0
1.2984531210223147,-4.403076081909465,-3.128070891917057,-2.155294082644602,-1.6924179755353772,A,-0.036666944174337475,-1.165479331356163,C,B,-2.8673288509969126,0
-2.3341786898448085,-0.951912984490192,0.6004447751820243,-1.7993976263581366,-1.1220882479941616,B,-0.010807817330249811,1.6732739878034883,B,C,2.2251666162579475,0
1.2217421577586052,-3.800548473636727,-2.9871271667189285,-1.021679426050834,-1.5940993456446666,A,-0.3275638489334895,-0.7518514791845602,A,E,0.35333926780948843,0
0.7097172840935877,-2.2351056457424012,-1.7584408069000812,-1.7074891824450904,0.07404281118906986,A,0.08638889513828037,0.5492453995490916,C,E,4.092154168312544,0
-2.356787816116344,-0.12100322924961904,-1.6030132498701228,-1.8105992508569533,-0.260968795423433,B,-0.1123933958837184,1.550266372207428,E,B,0.4860213764021011,0
-1.7350475279050976,-3.3665275278338984,0.3235675725000354,-0.08030456373364125,-1.2718743658168568,A,0.042256284287944895,-2.4519499915427643,B,A,-2.40860772212106,0
-0.45011291289773714,-1.952752743942365,4.793551908787121,1.4771113023370543,-2.148248275746103,A,0.10805699064403401,0.19182523264701223,E,C,1.7836283443670673,0
1.9970271749594515,1.4131868535953571,-4.456727726540832,1.696165755646235,1.3619699066224213,B,-0.21703307866621815,-3.24547340348861,B,C,1.9727646038914934,0
-2.8022711359171426,2.885770065451347,-2.3640046346202905,-2.6190561287906524,3.1476045209679717,B,0.09045291383726588,1.4879772466797374,E,B,1.5170764997125086,0
-2.7296359436640945,-4.230948808567652,7.848204683223565,2.3000882487309275,-2.0814514923669414,B,0.016888839809527424,-0.2961171742397116,B,B,0.5094672565209049,0
-0.601754233751153,-0.6924308059381022,-2.7450500168477285,3.18845391594701,1.779797847279839,A,0.023496146693128217,-2.9926248907578867,C,B,0.5782988621343248,0
-0.41277118447819183,-0.28354673446446155,1.0446527757962327,0.4894224587103564,-1.8842303041793154,B,0.12295917228707383,0.32847232915966984,D,C,0.833789422995264,0
-1.4102212881205611,1.5089035314169532,1.9926477237947307,0.627847774534079,4.344094125717499,A,-0.078958470273357,3.0688528519660014,B,B,2.1514679948453193,0
-0.5627221770660542,2.027284166875558,-1.5931535947194049,1.3487450147671591,2.876886935585256,B,-0.08563386452171223,1.859810818429414,D,A,-2.794780751363757,0
1.7718262439705639,-1.742578881025727,1.5373632449884402,1.0559417319346938,1.8731784320068778,A,-0.07627444627811387,2.8706349943741336,A,C,1.8135257245795136,0
-4.217732859680881,0.37247191685451275,0.7573272309987585,5.009462480339786,2.5659560256022766,A,0.13860463465814946,-2.494552238497687,E,B,0.2844169454295917,0
-1.272762061720915,0.5607827572191818,-0.5741458477183168,0.08365646370861901,-0.15328596462195088,B,0.11245264476280702,0.1580612352432782,E,D,0.29244500565587894,0
-3.348550881969639,-1.1926945489314034,-1.8461613819959606,-3.1846337402952534,-0.3099086117061758,A,0.13526249205495566,1.1415218737254231,D,D,2.3557465908303197,0
-3.737057933866212,1.6413724748998444,0.21702875290576817,-3.6670472095486324,-1.251048574297037,A,0.015869455643411395,-4.576628972414439,E,C,-1.904860186232776,0
-0.06573149153199664,-4.828916138019526,-0.374442188009786,2.49343955139271,0.7212890881821191,A,0.06950316979126098,-4.109308916088514,A,B,-1.054141610378128,0
2.942064873915777,-1.5770785484090437,1.661359146068839,-5.245724461520327,-2.4069200966091353,A,-0.0017110385830593632,-3.7962805775621784,C,E,-0.45724219387726994,0
-1.5709028335242121,-2.2353127897411955,4.161912695757801,0.6060476064005906,-0.48896077222459,A,0.11957778263285233,-0.7678653712932288,D,B,1.4484421416933722,0
1.014283619743209,-4.839656446471736,1.8876041348244508,-1.3040488069847271,-0.778639464157356,A,-0.0012178938377220407,1.8916516407304669,C,B,2.4508376348765477,0
1.5263199776741825,-1.715986612057259,-2.3017423411092937,2.9352433004567184,-0.5739721147039372,A,0.03507580580947178,2.1655442677796355,B,A,0.5002585067718393,0
-2.5797707694980865,-0.5827835300409439,0.7032229613021046,1.3766838363456722,0.16624576548135517,B,-0.189434438415671,-1.3944844983368951,B,C,-0.41603035360183815,0
0.4201935639635308,2.9498939982565586,0.04499281881167283,-0.41903868382351006,3.334059568484314,A,-0.09956302345775589,0.2808507677013101,D,D,-1.5339268711123484,0
0.4687307859511829,-3.773784503003078,1.2466650345771204,-0.8442318398684787,-0.35961830040248177,A,-0.24261326786759096,-0.707106408771488,A,E,-0.7366228257915939,0
-0.8666455422190593,-2.1664990119694285,3.790229122641672,-1.7563200447546654,1.2350595534961282,B,-0.033717115963695324,-0.16978652987284693,B,D,0.8132384837070172,0
2.192154541978611,0.49304477467365104,1.0613633871731247,3.1561357812503528,1.9670904004478142,A,-0.09717986515992108,2.840784566538522,B,A,-2.3435228404736685,0
4.251146517022081,-0.2220296100885808,-1.4153862444532117,1.1010096846782378,1.4847624928491536,A,0.03648739400295998,4.818619430382865,B,B,-1.6580823532041014,0
0.08556029761203154,0.28802650861685586,2.164315807849658,-0.5095013727893786,1.3959939436944389,A,-0.09471735828957853,-0.7610577987562589,E,C,-0.11701667915294123,0
2.0066293306746026,0.7239825504678103,1.6567951550897528,-1.6803739475773622,1.6267025552580345,A,-0.04822578989805873,-0.116264565561504,B,D,-0.9724558638023413,0
-2.620523859587528,-2.137051377383818,3.990603197981574,0.2640036744871639,-0.4001552182805661,B,-0.018219902772134432,-0.21138488679794398,C,C,-0.492251509216306,0
2.6494065723514915,-1.796901893864407,-0.7299378150098095,-0.4848642711979314,0.7432731326797193,B,-0.1133387666222555,0.5251326745128422,E,A,3.8343029933377815,0
-0.6001892618415151,0.4172246930532808,-2.198691438645316,-2.7180984455130295,2.1371800747346237,B,-0.040499853089819016,1.522589826578513,E,B,-1.272715674047431,0
-2.3038522048515877,-1.063912156746515,0.8414680431119721,1.2899107013263835,1.211417267338307,B,0.12189578915589393,1.0642444784791594,B,A,-1.8280771178828585,0
-0.13201343749851768,-2.6896412627837982,-1.422041087158542,1.339927842107124,0.09388221669346442,A,0.08705225602234917,-0.3034500327543167,A,E,0.08380822537142663,0
0.21854893063351521,0.8956735638043807,1.995663590896211,1.6347351773179646,1.375127260595428,B,0.06537165756064808,0.024488822779199393,D,B,1.0909838855463874,0
2.5749024730794243,-3.7259599923029763,-1.107775917322238,-0.020745941001806045,-0.8861765164156132,A,-0.011814542790556666,-0.4865105899444637,A,D,2.411563298691687,0
-3.5967789915453556,-1.9867558917178876,-2.493961746845283,-0.18876990387327264,-0.38806058834887325,A,0.018787350259797005,-3.37792960474826,B,D,0.5975024301102306,0
0.09123227804713241,-3.6264707521770054,-1.1054780654331722,0.3966263404913102,-1.57421582129622,A,-0.09428316442361362,-1.9421234299243213,A,E,-1.1393473876153726,0
2.0114351007181135,-3.985714285803581,1.0353698911548985,3.874625083766253,1.862981744502547,A,0.13383276149907675,-1.5459929123986647,A,B,-0.14450676227373016,0
0.8418089230384044,-0.9657996018129736,-0.946505622773596,3.7913221453976007,0.16078479413068025,B,-0.08389403579521287,-0.23734831397514156,A,A,-0.9173811637414777,0
0.49935372277936607,-1.2175943967623954,2.757009570060002,-2.5162650980208867,0.9665197510041699,B,-0.021774991671162154,0.554608126036306,C,D,1.3262504623215374,0
3.520973454118744,-3.5359916694780074,-2.6335347675593725,3.434212048910312,-0.8185410931180179,B,0.056955766328749935,-1.976277930573624,A,B,2.82921830112488,0
1.1850229636551273,-3.5395261330301278,-0.19746992843428268,-0.7694233374271049,1.8591756550465934,B,-0.060329857261423814,-0.8457979217095658,C,B,-3.3970458064189275,0
1.3388341271728526,-2.0742410968099176,-0.6260053444921738,-0.9527484535346542,-3.706125365741139,A,-0.03422689103316875,-2.083966037951706,D,C,-2.582351388649851,0
1.6292751387476332,-0.25722820639610633,1.3038823121035565,0.22246305794002186,-1.0597017514301093,B,-0.12683010281180848,1.8194070514878646,D,B,-1.6281105814967445,0
2.5879558136108702,-0.7842913195960592,2.9326728144673426,0.29430816525936576,0.6167346902686066,B,0.1702777848109642,-0.9788135114588961,D,B,-0.4104571334160376,0
-3.394903551908246,0.4877702098211034,1.7781797435152265,3.167064643389407,0.895558467269782,B,0.1742334982081748,-0.7298296284251551,A,D,-0.9484147584223699,0
-1.8636338449977545,0.7766915138509034,-1.7351310290332203,-0.5155363470665573,1.2847732988962663,A,-0.061902263466674004,1.3241206020182181,D,D,2.116878695170268,0
-0.7286651342159229,-1.070276898948665,2.6446765420145804,-1.0230227052368701,-0.9140970604247897,A,-0.12098170033281952,-2.200215438802066,C,D,1.5446195090523287,0
0.44761454985924987,-2.1729682541952533,0.328124513680375,-1.1200007494042628,0.2366067985093574,A,-0.041202843052968126,2.1696984823131906,B,B,1.5761741156745588,0
-2.245841451385428,1.7968714030928874,0.949828334913903,-2.90923895197627,0.9787910308516765,A,0.04060331598550071,-1.8107436077266477,D,A,-1.354257129037415,0
-2.4150396324468515,-1.1975685790554795,2.9356906661698305,1.6007491775896496,-3.4983949181199283,B,0.004279157622414271,0.2682456034109957,E,B,0.0878043450517223,0
2.151027096066443,-0.34563121756220505,1.3061672339143393,2.2574161093034277,2.811704277308107,B,0.0909037484448077,0.3851109796635708,C,B,4.31865298159846,0
1.487787089782544,-0.7190901619380332,-1.4267047197984932,-3.165337634886336,-3.127583440390893,B,-0.021799107337763197,-0.8114236127607367,D,B,1.0069172380777107,0
1.218768729822274,-1.7737458692309997,-1.4914718155504576,0.6841187160696951,-3.094864352234642,B,-0.0002000461503262318,0.7111078954946153,D,E,4.074247123488647,0
1.5740868161771417,0.8614199458608676,-2.055224004146488,-1.2305865760780414,1.1809568113019981,A,-0.0006052989024424043,1.3097056243628185,E,E,1.7265738411960208,0
-1.4826199495854737,-1.3327728492210555,1.1878837374730102,2.2878269723882525,-0.3736410603964829,A,0.24317325317412714,-0.8326854330150981,E,D,-0.20457174653838361,0
0.8859262560310454,-4.817002494929179,2.703895694339198,-2.8158943602101028,-2.019869923345682,A,0.16635180333234292,-0.69048656512005,C,D,2.3222730558158666,0
-2.915085091661254,1.234614982242011,2.4909276214864127,3.200448726091363,1.891482391683879,B,-0.009827390588174686,-1.634710299575287,B,E,0.02560320031746932,0
-0.8417130948565357,-1.3692379917064665,-0.1739795102449715,0.15002679872046254,-2.2953203660213988,A,0.008660251263593113,-3.0592324041020746,C,A,-2.7020617267111215,0
-5.15214653569827,-2.7413332005015656,0.3649637648491706,-0.5226080653118983,-0.9382023504545227,A,-0.17759200211245524,0.46930806532147273,E,E,0.02340211743033127,0
-0.8207145301855986,1.5472777891637883,0.796833721352852,-1.0481022624826033,-0.7783291979848319,B,-0.025036761983219413,0.8860315112703172,C,C,0.3309121473160912,0
-1.3772483788674688,2.7610034937448615,0.31298641039330055,2.1042082254331795,3.000986004006382,B,0.005611888762335083,2.3417207122444674,D,A,-1.246877038841209,0
-0.6319729455263139,-0.8866115939991144,1.0259759007031717,-1.6977306751852252,-1.3847790770560424,B,-0.05403682142363743,-0.9795936048954387,B,D,0.15128823990744245,0
1.7012138283744753,-1.2821239231391752,-0.08800282135578019,-0.8435029732188014,-0.4178837614182267,A,-0.06245798787241738,-2.0880306392639465,B,E,3.923948685057958,0
-1.841790923099463,-0.9266098708584694,0.8716042434196208,1.4883802805300308,-0.47363291234546134,B,-0.023083052129624082,-2.5712615999198807,B,D,-0.9076198758205016,0
-2.4913707529538613,-1.7669140601053628,0.42706075638509144,4.8798700329995786,0.6393370291526366,B,0.01827053194223659,-1.3411626017283114,E,B,0.2899593049715614,0
-0.0025396896672202907,-1.4314143841090083,0.2990592496399803,-1.8974897361446779,-3.7023504648518624,A,0.005745157781889237,-4.7381794460718805,A,D,0.4377573002133057,0
-1.1682272966079288,-3.5550396026640074,-1.2022619549185738,1.460962909582923,-0.09084750426065535,A,-0.04946211144947191,-3.84713006975484,A,C,-0.48877816098661775,0
-2.8821368979940707,-1.2785893958570216,-0.43990372478416406,0.3442850285021192,-0.2764142881345264,A,0.15589873631013304,-2.5733050908072874,D,D,-0.39616171037058856,0
-4.204493029856774,2.99465977171195,-1.4231784905253744,-2.9605920282952525,0.1472077893522753,B,0.045092785459360296,1.518018008146731,D,D,1.748478195627746,0
-2.4379051948549644,-3.519438488177487,2.189310624311953,-0.7502885486727776,-1.6845111084617153,B,-0.11189210897849743,1.008846870447739,D,A,-0.39286194340911185,0
0.33798155940058694,0.1809024308062004,1.8427764842682635,0.5623909011277053,1.083355410012466,A,0.10238770122567749,2.554888115961001,A,A,-1.9033255339201354,0
-1.429667004873574,-1.8168312940663562,1.0345870333196268,1.5790838912505305,-0.5536842174167557,A,0.010721500759592443,-1.1384590195157434,D,A,-1.7719872530940353,0
-2.9427588600261654,-0.8847825656023042,2.007794361479162,2.3597406453804766,1.0922872937280625,B,0.14367356008089358,-1.0905693520675044,B,D,2.0422505884766253,0
-0.23716514461438276,-1.9997305419115095,0.627174063512191,0.028791484647222476,-0.9538017888019279,B,-0.025004390553104484,-0.518106403933174,D,A,1.0962020754972608,0
-1.0507971004429615,2.199828099753812,0.07662825785171679,-0.33415413559897056,3.385949154700631,A,-0.062389827679830624,2.0408724310805613,C,D,3.5582677748776708,0
-5.605849733522081,-1.4647000603746836,3.9094868456735417,5.6006786843658345,4.205734764746575,A,-0.04787434994964641,-3.380724100588472,C,E,1.599431803100316,0
-0.4418420597845534,-0.21162573959661524,1.5116893841261119,1.5941789363241652,1.5232868959542931,A,0.09867152729707786,1.4978184681476918,B,A,-1.3745414630208903,0
-2.667671486230981,0.9867196324208485,-2.4766169892247314,-3.870341318894109,-0.8330169485398047,B,-0.20401059741865624,2.2136739464130044,C,A,2.7169780068724614,0
-3.1047847675093374,1.3270611164354316,0.6978676408690487,1.093115900271299,1.3939264852737185,A,0.0295535735397938,-0.351641831503656,E,A,1.9169712507935304,0
-0.6919726376843456,-1.0237807964757308,-0.0200293138863743,0.23016190597524255,2.202564411140547,A,-0.06494565102309056,-1.2648684692231038,E,B,0.7295695348993823,0
-0.9832493050880435,0.8959618848095339,3.0850653307729434,1.2110216011633637,0.3150023525537211,B,-0.12465967583537241,-2.669179908005644,A,E,3.179680557790082,0
-1.7265072766996101,-0.7378072989627662,0.49110504180560477,0.9164096222423332,-2.7885457335044705,A,-0.20623737626497532,-3.1348751382746602,B,E,0.26137431481773143,0
0.6625959578736231,-2.914474383820993,0.1344339792382233,0.6878171986206452,-1.247843770186333,B,-0.001623951622525693,-0.47292978829735666,B,B,1.9941887247675025,0
1.1706054310103986,-1.8298731669477566,3.7372216866040375,-2.550979259886442,2.066420907516552,B,0.028078477878554848,-0.06374998788116981,B,B,-1.6642186579978766,0
-0.14534410838736034,-2.2184806995752675,2.0988942533845503,-1.0014095229108275,-0.15089648192052874,A,0.13071773289183847,-3.103916246677166,C,D,1.2916773564839874,0
-2.436129426011436,-0.0714382848944648,-5.860575543062524,-4.445753031289873,3.0972469572026586,B,-0.07769186415443413,3.0544710607618684,E,E,-2.3390252332592394,0
-3.0467024749978333,2.2045614619872924,-0.14189810558450455,0.13642845895193678,0.9994234205118318,A,-0.021599284997541716,0.23947053015785058,E,D,1.5114144684851296,0
-0.6955280474908064,1.3821498407471657,-2.072254364948295,-0.08466875587561862,0.0006126640225221358,B,0.0840378874847882,1.8377908135836032,D,A,-0.344364277264531,0
-0.3468357339310082,-0.6811571929295079,-1.5017253311450807,0.41248096925234257,-2.563105066672485,A,-0.07776951780379625,-0.5185787986254964,C,A,1.7317322512879336,0
-3.0760524612814932,-1.274062098989058,2.3813873414826583,-1.4217488156684737,-1.3266980619895998,B,0.014847899796999195,-0.6482957091766123,B,E,1.5026598553237713,0
-2.1205559454950915,-1.257821553381439,4.824172769943995,1.177071274731805,0.06877785123735491,A,-0.0393503871234252,-3.924027695415786,C,A,-0.9805235963702239,0
